id,title,stage_id,stage_name,stage_semantic_id,category_id,category_name,opportunity,currency_id,probability,assigned_by_name,date_create,date_modify,closedate,source_id,source_name,is_closed,alcance_pau,alcance_pic,dept_cisac
52406,Deal #52406 || 10021312 || Proceso de tratamiento del agua de reacción: Flujo vs Nivel,3,Closed Other,F,0,Pipeline Principal,17167.93000000,USD,20,Alberto Gutierrez G.,2024-09-03T16:28:00+03:00,2026-04-24T16:55:21+03:00,2026-01-16T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52408,Deal #52408 || 10021289 || Proceso de tratamiento del agua con sulfatos: Flujo vs Nivel,3,Closed Other,F,0,Pipeline Principal,8236.87000000,USD,20,Alberto Gutierrez G.,2024-09-03T17:42:37+03:00,2026-04-24T16:55:22+03:00,2026-01-13T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52410,Deal #52410 || Deal #52140 || 10021183 || Solicitud de Cotización Nivel,WON,Closed Won,S,0,Pipeline Principal,702.95000000,USD,55,Shyla Quiroz C.,2024-09-03T18:37:16+03:00,2026-04-24T00:37:36+03:00,2024-09-03T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52412,Deal #52412 || 10021135 || Cotizar actuadores electricos para valvulas manuales tk alimentación || Laser ,3,Closed Other,F,0,Pipeline Principal,8500.00000000,USD,20,Dialine Fernandez A.,2024-09-03T18:37:58+03:00,2024-09-13T23:29:57+03:00,2024-09-13T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
52414,Deal #52414 || 10021311 || QH-075-2023-BECHTEL || MAGNETIC GAUGE LEVEL ||  TQS YANACOCHA,8,No Response,F,0,Pipeline Principal,25000.00000000,USD,1,Martin Jordan C.,2024-09-03T18:52:34+03:00,2024-10-09T01:31:18+03:00,2024-10-08T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52416,"Deal #52416 || 10021292 || Flujómetro Electromagnético 1"" para Lechada de Cal",3,Closed Other,F,0,Pipeline Principal,4323.89000000,USD,1,Shyla Quiroz C.,2024-09-03T19:47:40+03:00,2026-04-30T18:53:06+03:00,2025-01-07T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52418,Deal #52418 || 99999999 | OPORTUNIDAD PRUEBA JC,NEW,In Development,P,0,Pipeline Principal,0.00000000,USD,0,Juan Cornejo C.,2024-09-03T20:20:21+03:00,2024-09-03T20:20:22+03:00,2027-12-31T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52420,Deal #52420 || 10021294 || Gas de calibración,3,Closed Other,F,0,Pipeline Principal,798.11000000,USD,20,Alberto Gutierrez G.,2024-09-03T20:46:42+03:00,2026-06-17T20:29:17+03:00,2024-09-17T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52422,Deal #52422 || 10021295 || FQ_CIA MINERA CHUNGAR_6000034175 ll Sensor de pH,WON,Closed Won,S,0,Pipeline Principal,921.60000000,USD,20,Shyla Quiroz C.,2024-09-03T20:48:08+03:00,2026-04-23T18:19:43+03:00,2024-09-30T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52424,Deal #52424 || 10021382 || flujómetro de 4” para proceso de CAL,PROPOSAL,Proposal/Price Quote,P,0,Pipeline Principal,8697.55000000,USD,55,Cristopher Sobrado J.,2024-09-03T22:42:48+03:00,2026-04-27T20:56:48+03:00,2026-10-31T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52426,"Deal #52426 || 10021293 || Sensor de nivel (4100-LIT-1011, 4100-TH-001)",WON,Closed Won,S,0,Pipeline Principal,5687.74000000,USD,80,Lino Castro V.,2024-09-03T23:28:57+03:00,2024-09-17T19:16:23+03:00,2024-09-17T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52428,Deal #52428 || 10019555 || Instrumentación PTARI SHUCSHAPAJ /TINQUICOCHA,3,Closed Other,F,0,Pipeline Principal,97662.10000000,USD,20,Martin Jordan C.,2024-09-03T23:41:05+03:00,2025-02-17T19:59:30+03:00,2025-02-17T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52432,Deal #52432 || Deal #46960 || 10019588 || OC #4504039359,WON,Closed Won,S,0,Pipeline Principal,6080.60000000,USD,55,Lino Castro V.,2024-09-04T00:54:14+03:00,2024-09-04T00:59:59+03:00,2024-09-03T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52434,Deal #52434 || 10021296 || Licitación  3000464070 - Positioner Digital ND9103PN,WON,Closed Won,S,0,Pipeline Principal,3278.50000000,USD,80,Yerson Juarez V.,2024-09-04T01:16:09+03:00,2024-11-28T19:54:33+03:00,2024-09-11T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52436,Deal #52436 || 10021298 || Presostato y Switch de Nivel Capacitivo,3,Closed Other,F,0,Pipeline Principal,1922.83000000,USD,20,Alberto Gutierrez G.,2024-09-04T01:20:05+03:00,2024-12-16T18:47:52+03:00,2024-12-16T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52438,Deal #52438 || 10021297 || Kit de Calibración CUE25,WON,Closed Won,S,0,Pipeline Principal,2490.10000000,USD,55,Katherine Llerena C.,2024-09-04T01:27:40+03:00,2024-09-24T19:35:33+03:00,2024-09-04T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52440,Deal #52440 || 10020962 || Transmisor CM42,WON,Closed Won,S,0,Pipeline Principal,2728.32000000,USD,80,Sergio Villena M.,2024-09-04T06:02:24+03:00,2026-04-23T01:11:53+03:00,2024-09-03T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52442,Deal #52442 || 10006139 || Transmisores CM442,WON,Closed Won,S,0,Pipeline Principal,6680.94000000,USD,80,Sergio Villena M.,2024-09-04T06:50:00+03:00,2026-04-30T22:44:34+03:00,2024-09-03T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52444,Deal #52444 || 10021300 || RFQ 6100019668 || Buffers ORP,WON,Closed Won,S,0,Pipeline Principal,2978.82000000,USD,55,Sergio Villena M.,2024-09-04T07:05:08+03:00,2026-05-04T23:08:25+03:00,2024-10-01T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52446,Deal #52446 || 10021299 || SOLPED 1600794354 || Cables memosens,WON,Closed Won,S,0,Pipeline Principal,1457.31000000,USD,55,Sergio Villena M.,2024-09-04T07:12:41+03:00,2026-04-23T01:11:53+03:00,2024-09-09T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52448,Deal #52448 || 10021256 || Flujómetro tipo Doppler,3,Closed Other,F,0,Pipeline Principal,12105.03000000,USD,20,Alberto Gutierrez G.,2024-09-04T16:33:31+03:00,2024-11-18T14:35:37+03:00,2024-11-18T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52450,Deal #52450 || 10021373 || Transmisor de flujo térmico t-mass,3,Closed Other,F,0,Pipeline Principal,18288.76000000,USD,20,Gianella Belleza Z.,2024-09-04T17:22:45+03:00,2026-04-23T18:07:29+03:00,2024-11-04T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52452,"Deal #52452 || 10021301 || FLUJOMETROS 6"" PARA POZOS DE CAJAMARCA",6,Closed Lost - Delivery Time,F,0,Pipeline Principal,5875.24000000,USD,0,Rosario Calle E.,2024-09-04T19:37:31+03:00,2024-11-11T23:57:16+03:00,2024-11-11T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52454,"Deal #52454 || 10021324 || FLUJOMETROS 6"" PARA POZOS DE CAJAMARCA ( consultor)",6,Closed Lost - Delivery Time,F,0,Pipeline Principal,5875.24000000,USD,0,Rosario Calle E.,2024-09-04T20:20:07+03:00,2024-11-11T23:49:33+03:00,2024-09-11T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52456,Deal #52456 || Servicio de mantenimiento de medidores de pH ll Cerro Verde,3,Closed Other,F,0,Pipeline Principal,8800.00000000,USD,55,Fredy Huamán R.,2024-09-04T22:54:47+03:00,2025-02-24T23:53:43+03:00,2025-02-24T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
52458,Deal #52458 || INSTALACIÓN DE BANDEJAS PORTACABLES E INSTRUMENTACIÓN EN LA  ZONA N°2 DE SEDIMENTACIÓN Y AGITACIÓN EN PSM ||10021303|| PODEROSA,3,Closed Other,F,0,Pipeline Principal,0.00000000,USD,50,Solanghe Alvarado H.,2024-09-04T23:23:48+03:00,2024-09-16T21:01:45+03:00,2024-09-16T03:00:00+03:00,,,N,Si Incluye,Si Incluye,Proyectos
52460,Deal #52460 ||  Upgrade lavadora de botellas Lindley Pucusana|| KHS || 10021302,PROPOSAL,Proposal/Price Quote,P,0,Pipeline Principal,15933.26000000,USD,20,Juan Jiménez L.,2024-09-04T23:25:38+03:00,2025-06-13T00:32:25+03:00,2026-01-16T03:00:00+03:00,,,N,Si Incluye,Si Incluye,Proyectos
52462,Deal #52462 || 10021305 || RFQ 11021712 || Cable CYK10  longitud 15 metros,3,Closed Other,F,0,Pipeline Principal,4020.50000000,USD,55,Katherine Llerena C.,2024-09-04T23:51:46+03:00,2026-04-23T17:58:55+03:00,2025-03-03T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52466,Deal #52466 || 10021314 || Medidor de densidad tipo Nuclear para relave en relleno hidráulico || MINERA BATEAS,3,Closed Other,F,0,Pipeline Principal,16268.79000000,USD,20,Martin Jordan C.,2024-09-05T00:54:46+03:00,2026-03-01T21:03:16+03:00,2026-03-01T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52468,Deal #52468 || 10021304 || RFQ 12059539 || SUMINISTRO ACTUADORES VALV 16IN HP001Y2,5,Closed Lost - Price,F,0,Pipeline Principal,5817.04000000,USD,40,Yerson Juarez V.,2024-09-05T01:06:54+03:00,2026-04-23T17:58:56+03:00,2024-11-11T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52470,Deal #52470 || 10021306 || sensor cama de lodos 6000034261,WON,Closed Won,S,0,Pipeline Principal,9194.60000000,USD,55,Alexandra Cruz C.,2024-09-05T01:11:23+03:00,2026-04-24T16:58:47+03:00,2024-09-19T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52472,Deal #52472 || Medición de flujo de pads,3,Closed Other,F,0,Pipeline Principal,2000.00000000,USD,1,Gianella Belleza Z.,2024-09-05T01:46:32+03:00,2026-04-23T19:43:12+03:00,2025-03-03T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52474,Deal #52474 || 10021318 || Solicitud de Cotización No. [6100007408] || Sensor de temperatura,8,No Response,F,0,Pipeline Principal,2419.64000000,USD,20,Jesus Alvarado M.,2024-09-05T05:33:54+03:00,2026-06-15T21:08:38+03:00,2026-06-15T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52476,Deal #52476 || 10021309 || Flujómetro para los gases del reactor,7,Closed Lost - Technical,F,0,Pipeline Principal,0.00000000,USD,20,Lino Castro V.,2024-09-05T06:25:50+03:00,2024-10-28T22:26:27+03:00,2024-10-28T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52478,Deal #52478 || Sensores de pH de Plástico y Ensamble Retráctil para Planta Tostación,NEW,In Development,P,0,Pipeline Principal,6000.00000000,USD,20,Jesus Alvarado M.,2024-09-05T10:35:37+03:00,2026-04-27T19:28:44+03:00,2026-09-30T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52480,Deal #52480 || 10021345 || Flujometros para Calderas Monoblock y Denapack,PROPOSAL,Proposal/Price Quote,P,0,Pipeline Principal,23594.12000000,USD,20,Jesus Alvarado M.,2024-09-05T10:46:15+03:00,2026-04-27T19:28:46+03:00,2026-09-30T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52482,Deal #52482 || 10021308 || CABLE CYK10 MEMOSENS PH,3,Closed Other,F,0,Pipeline Principal,4000.00000000,USD,20,Alberto Gutierrez G.,2024-09-05T16:49:28+03:00,2024-10-21T15:22:13+03:00,2024-10-21T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52484,Deal #52484 || 10021307 || Sensor de nivel hidrostática urgente,WON,Closed Won,S,0,Pipeline Principal,5452.64000000,USD,80,Gianella Belleza Z.,2024-09-05T18:11:02+03:00,2026-04-23T20:20:42+03:00,2024-11-06T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52486,Deal #52486 || Kit de sellos para portasondas retráctil CPA871,LOSE,Closed Lost,F,0,Pipeline Principal,500.00000000,USD,80,Gianella Belleza Z.,2024-09-05T18:37:24+03:00,2026-04-23T20:20:42+03:00,2024-09-05T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52488,Deal #52488 || 10021319 || Ensamble Retractil,3,Closed Other,F,0,Pipeline Principal,697.26000000,USD,55,Alexandra Cruz C.,2024-09-05T18:58:41+03:00,2026-04-24T18:55:25+03:00,2025-06-06T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52490,Deal #52490 || 10021350 || PY - N.º DI0084O1037 - TALLER NIVEL 4100 || MINSUR RAURA,PROPOSAL,Proposal/Price Quote,P,0,Pipeline Principal,7095.27000000,USD,20,Marco Alvites E.,2024-09-05T19:11:35+03:00,2026-06-12T23:24:57+03:00,2026-11-27T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52492,Deal #52492 || 10021361 || Transmisores de presión,8,No Response,F,0,Pipeline Principal,55000.00000000,USD,20,Alberto Gutierrez G.,2024-09-05T20:10:53+03:00,2024-12-16T23:06:47+03:00,2024-12-16T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52494,Deal #52494 || 10021331 || Cotización PROYECTO ELUTRIACION MAGNETICA ll Varios,ON_HOLD,On Hold,F,0,Pipeline Principal,132168.71000000,USD,1,Omar Belli H.,2024-09-05T20:25:23+03:00,2026-05-29T15:29:24+03:00,2026-07-31T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52496,Deal #52496 || 10018106 || PY 1195 || INSTRUMENTACION || ID  Relavera Niño perdido || Raura – Minsur,3,Closed Other,F,0,Pipeline Principal,90053.57000000,USD,20,Martin Jordan C.,2024-09-05T20:38:17+03:00,2025-06-02T20:17:50+03:00,2025-06-02T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52498,Deal #52498 || 10021310 || Sensor de pH Licitación 3000465259,WON,Closed Won,S,0,Pipeline Principal,3957.04000000,USD,80,Lino Castro V.,2024-09-05T22:02:07+03:00,2024-09-20T01:30:13+03:00,2024-09-19T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52502,Deal #52502 || 10021313 || Solicitud de Cotizacion Posicionador ND9106HNR,8,No Response,F,0,Pipeline Principal,3309.99000000,USD,5,Dialine Fernandez A.,2024-09-06T00:27:50+03:00,2024-10-22T18:35:55+03:00,2024-10-22T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52504,"Deal #52504 || 10021316 || Valvulas de Globo de 4"" y 6""",5,Closed Lost - Price,F,0,Pipeline Principal,5000.00000000,USD,25,Omar Rodriguez B.,2024-09-06T01:39:38+03:00,2025-03-19T20:36:48+03:00,2024-12-02T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52506,Deal #52506 || 10021035 || Detectores de H2S y O2,3,Closed Other,F,0,Pipeline Principal,82332.00000000,USD,20,Alberto Gutierrez G.,2024-09-06T16:54:24+03:00,2026-06-17T20:29:17+03:00,2025-01-08T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52508,Deal #52508 || Bomba dosificadora de sulfato de cobre,3,Closed Other,F,0,Pipeline Principal,0.00000000,USD,0,Rosario Calle E.,2024-09-06T17:55:16+03:00,2024-09-11T20:53:39+03:00,2024-09-11T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52510,Deal #52510 || 10021394 || MEDICIÓN DE FLUJOS DE AGUA INDUSTRIAL – ATACOCHA,WON,Closed Won,S,0,Pipeline Principal,17275.26000000,USD,95,Martin Jordan C.,2024-09-06T18:09:50+03:00,2026-04-23T20:21:58+03:00,2025-11-14T03:00:00+03:00,,,N,Si Incluye,Si Incluye,Ventas
52512,Deal #52512 || 10021035 || Detectores de H2S y O2,3,Closed Other,F,0,Pipeline Principal,82332.00000000,USD,20,Alberto Gutierrez G.,2024-09-06T18:45:38+03:00,2026-06-17T20:29:19+03:00,2024-10-27T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52514,Deal #52514 || 10021317 || EQUIPO DETECTOR DE GASES CIANURO HCN || ANTAMINA,3,Closed Other,F,0,Pipeline Principal,4248.76000000,USD,1,Martin Jordan C.,2024-09-06T19:11:58+03:00,2026-06-17T20:29:19+03:00,2024-11-17T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52516,Deal #52516 || 10021358 || Switch de Presión para Floculante,WON,Closed Won,S,0,Pipeline Principal,5836.80000000,USD,55,Alexandra Cruz C.,2024-09-06T19:18:57+03:00,2025-06-09T20:29:10+03:00,2025-05-02T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52518,Deal #52518 || Solicitud de cotización OTs 30019764-30019765-30019766-30019767-30019778,3,Closed Other,F,0,Pipeline Principal,0.00000000,USD,55,Katherine Llerena C.,2024-09-06T19:56:58+03:00,2026-04-23T17:55:33+03:00,2024-09-23T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52520,Deal #52520 || 10021335 || Sensor de proximidad inductivos,5,Closed Lost - Price,F,0,Pipeline Principal,151.32000000,USD,1,Gianella Belleza Z.,2024-09-06T20:19:27+03:00,2026-04-27T22:57:13+03:00,2024-09-20T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52522,"Deal #52522 || 10021320 || Solped DB-02320 || VV cuchilla 10""",8,No Response,F,0,Pipeline Principal,8840.84000000,USD,20,David Rejas S.,2024-09-06T23:05:34+03:00,2026-04-27T19:28:51+03:00,2025-03-02T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52524,Deal #52524 || 10021321 || Sensores de Amoniaco de 0-100 ppm,5,Closed Lost - Price,F,0,Pipeline Principal,8273.95000000,USD,55,Alberto Gutierrez G.,2024-09-06T23:42:15+03:00,2026-06-17T20:29:19+03:00,2026-02-25T03:00:00+03:00,,,N,No incluye,No llenado,"Ventas,Servicios"
52526,Deal #52526 || 10021326 || Flujómetro PP002 Promag W,WON,Closed Won,S,0,Pipeline Principal,4145.20000000,USD,80,Lino Castro V.,2024-09-07T00:00:14+03:00,2024-11-12T01:34:00+03:00,2024-11-11T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52530,Deal #52530 || 10021322 ll Servicio de instalacion y puesta en marcha medidor flujo pitot ll Eternit ,3,Closed Other,F,0,Pipeline Principal,2800.00000000,USD,80,Fredy Huamán R.,2024-09-07T00:25:09+03:00,2024-09-13T01:01:41+03:00,2024-09-12T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
52532,Deal #52532 || 10021323 || Flujómetro Reemplazo_Sitrans,7,Closed Lost - Technical,F,0,Pipeline Principal,6236.11000000,USD,20,Lino Castro V.,2024-09-07T00:40:35+03:00,2025-10-11T01:22:26+03:00,2025-10-11T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52534,Deal #52534 || 10021355 || Flujómetro para líneas de nueva planta,5,Closed Lost - Price,F,0,Pipeline Principal,45595.41000000,USD,55,Alberto Gutierrez G.,2024-09-07T00:53:52+03:00,2025-04-21T18:16:36+03:00,2025-04-14T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52540,"Deal #52540 || 10021325 || SOLPED 6100010269 || VV pinch 6""",8,No Response,F,0,Pipeline Principal,19629.00000000,USD,0,David Rejas S.,2024-09-09T16:20:59+03:00,2026-05-29T23:41:27+03:00,2024-10-21T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52542,Deal #52542 ||  || VVS PARA SISTEMA DE BOMBEO DE AGUA || LAS BAMBAS,8,No Response,F,0,Pipeline Principal,25000.00000000,USD,20,Martin Jordan C.,2024-09-09T16:23:27+03:00,2025-01-06T01:09:35+03:00,2025-01-05T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52544,"Deal #52544 || 10021330 || MMG_RFQ No. 6000105297, CUS71D-AA2A, Material 10471019",WON,Closed Won,S,0,Pipeline Principal,11828.71000000,USD,55,Jesus Alvarado M.,2024-09-09T16:42:47+03:00,2024-09-28T00:51:35+03:00,2024-09-27T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52546,Deal #52546 || 10021372  || Transmisores de Presión para Proyecto TDI 2da Fase,5,Closed Lost - Price,F,0,Pipeline Principal,58017.48000000,USD,55,Jesus Alvarado M.,2024-09-09T17:11:59+03:00,2026-04-30T18:48:50+03:00,2025-01-20T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52548,Deal #52548 || 10021327 || VV cuchillas || Descarga de lodos para clarificador,5,Closed Lost - Price,F,0,Pipeline Principal,9211.06000000,USD,0,David Rejas S.,2024-09-09T17:26:04+03:00,2026-04-30T18:27:47+03:00,2024-10-25T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52550,"Deal #52550 || 10021328 || SOLICITUD DE PEDIDO 1300019687 || Valvulas Pinch 3"",4"",6"",8""",WON,Closed Won,S,0,Pipeline Principal,44984.24000000,USD,100,Omar Rodriguez B.,2024-09-09T17:31:43+03:00,2026-05-05T22:06:32+03:00,2024-11-19T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52552,Deal #52552 || 10020198 || Interruptores de flujo para Proyecto TDI 2da Fase,5,Closed Lost - Price,F,0,Pipeline Principal,5278.25000000,USD,20,Jesus Alvarado M.,2024-09-09T18:12:54+03:00,2025-01-06T09:38:50+03:00,2025-01-06T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52554,Deal #52554 || Revisión de sensor  es de PH II OCI-24-00005093-000 ll 0481-SOPO-24221,WON,Closed Won,S,0,Pipeline Principal,45.18000000,USD,0,Fernanda Huayra Q.,2024-09-09T18:22:30+03:00,2025-06-09T17:54:09+03:00,2024-09-09T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
52556,Deal #52556 || 10021332 ll Repuesto para flujometros magnéticos,WON,Closed Won,S,0,Pipeline Principal,1638.35000000,USD,100,Fredy Huamán R.,2024-09-09T23:17:15+03:00,2025-06-10T19:35:01+03:00,2025-06-10T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
52558,Deal #52558 || Soporte de Calibración usando SmartBlue  ll 0480-SOPO-24221,WON,Closed Won,S,0,Pipeline Principal,10.35000000,USD,0,Fernanda Huayra Q.,2024-09-09T23:22:29+03:00,2026-04-23T19:58:55+03:00,2024-09-09T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
52560,"Deal #52560 || 10021334 || 20744849, SOLUCION TAMPON PH 10 , Material 1520152",6,Closed Lost - Delivery Time,F,0,Pipeline Principal,212.82000000,USD,20,Jesus Alvarado M.,2024-09-09T23:39:02+03:00,2024-12-02T10:28:24+03:00,2024-12-02T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52562,Deal #52562 || 10021337 || Medidor Portatil de pH Modelo CML18,WON,Closed Won,S,0,Pipeline Principal,10873.17000000,USD,20,Jesus Alvarado M.,2024-09-09T23:55:02+03:00,2024-11-16T01:12:57+03:00,2024-11-15T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52566,Deal #52566 || 10021339 || Solicitud de Cotización N° 90162387 || Buffer de conductividad,WON,Closed Won,S,0,Pipeline Principal,2622.15000000,USD,80,Sergio Villena M.,2024-09-10T01:06:39+03:00,2024-09-18T22:19:51+03:00,2024-09-18T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52568,Deal #52568 || 10021356 || Flujómetro para Diesel,3,Closed Other,F,0,Pipeline Principal,16677.78000000,USD,20,Alberto Gutierrez G.,2024-09-10T01:14:18+03:00,2025-08-14T23:18:57+03:00,2025-08-14T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52570,Deal #52570 || 10021344 || Capex - Cotización de Instrumentos y Válvulas || Tia María-SOUTHER,PROPOSAL,Proposal/Price Quote,P,0,Pipeline Principal,1039006.81000000,USD,20,Alberto Gutierrez G.,2024-09-10T01:43:14+03:00,2026-05-13T19:56:58+03:00,2026-10-30T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52572,Deal #52572 || 10021333 || Sensores de H2S para Monitores de Gases Lab. Químico-Cuajone,WON,Closed Won,S,0,Pipeline Principal,1879.26000000,USD,55,Jesus Alvarado M.,2024-09-10T01:49:58+03:00,2026-06-17T20:29:19+03:00,2024-10-28T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52574,"Deal #52574 || 10021336 || 20751888, ANILLO REF PROMAG P 500 PROLINE, Material 941129",WON,Closed Won,S,0,Pipeline Principal,1021.15000000,USD,20,Jesus Alvarado M.,2024-09-10T17:03:15+03:00,2024-10-30T23:41:44+03:00,2024-10-30T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
52576,Deal #52576 || 10019588 || OC 4504046702,WON,Closed Won,S,0,Pipeline Principal,8576.94000000,USD,55,Lino Castro V.,2024-09-10T17:10:17+03:00,2024-09-10T17:10:38+03:00,2024-09-10T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
